"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
96,41,41,59,"Regensdorf ZH","Regensdorf (ZH)","Regensdorf ZH","In Regensdorf hat das E-ID-Gesetz keine Mehrheit gefunden: 59 Prozent haben die Einführung einer elektronischen Identität abgelehnt. Regensdorf hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique échoue à Regensdorf avec 59 pour cent de non. Regensdorf a rejeté la loi, tout comme son canton.","A Regensdorf i cittadini hanno respinto, con il 59 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Regensdorf ha bocciato la legge, proprio come il suo cantone."
97,30.3,30.3,69.7,"Rümlang ZH","Rümlang (ZH)","Rümlang ZH","Rümlang ist gegen die Einführung einer elektronischen Identität: Die Gemeinde hat das E-ID-Gesetz mit 69,7 Prozent Nein verworfen. Rümlang hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants de Rümlang rejettent la loi sur les services d'identification électronique avec 69,7 pour cent de non. Rümlang a rejeté la loi, tout comme son canton.","Nel comune di Rümlang la legge sull'identificazione elettronica è stata bocciata con il 69,7 percento dei voti. Rümlang ha bocciato la legge, proprio come il suo cantone."
98,36.5,36.5,63.5,"Schleinikon ZH","Schleinikon (ZH)","Schleinikon ZH","Nein zur elektronischen Identität: Schleinikon hat das E-ID-Gesetz mit 63,5 Prozent Nein-Stimmen verworfen. Schleinikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique ne passe pas la rampe à Schleinikon avec 63,5 pour cent de non. Schleinikon a rejeté la loi, tout comme son canton.","Nel comune di Schleinikon la legge sull'identificazione elettronica è stata respinta con il 63,5 percento dei voti. Schleinikon ha bocciato la legge, proprio come il suo cantone."
99,24.5,24.5,75.5,"Schöfflisdorf ZH","Schöfflisdorf (ZH)","Schöfflisdorf ZH","Schöfflisdorf ist gegen die Einführung einer elektronischen Identität: Die Gemeinde hat das E-ID-Gesetz mit 75,5 Prozent Nein verworfen. Schöfflisdorf hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants de Schöfflisdorf rejettent la loi sur les services d'identification électronique avec 75,5 pour cent de non. Schöfflisdorf a rejeté la loi, tout comme son canton.","Nel comune di Schöfflisdorf la legge sull'identificazione elettronica è stata bocciata con il 75,5 percento dei voti. Schöfflisdorf ha bocciato la legge, proprio come il suo cantone."
100,20.8,20.8,79.2,"Stadel ZH","Stadel (ZH)","Stadel ZH","79,2 der Stimmbürgerinnen und Stimmbürger von Stadel haben das E-ID-Gesetz zur Einführung einer elektronischen Identität abgelehnt. Stadel hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants de Stadel s'opposent à la loi sur les services d'identification électronique avec 79,2 pour cent de non. Stadel a rejeté la loi, tout comme son canton.","No alla legge sull'identificazione elettronica nel comune di Stadel: i cittadini hanno bocciato il testo con il 79,2 percento dei voti. Stadel ha bocciato la legge, proprio come il suo cantone."
101,74.4,74.4,25.6,"Steinmaur ZH","Steinmaur (ZH)","Steinmaur ZH","Mit 74,4 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Steinmaur das E-ID-Gesetz angenommen. Steinmaur hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Steinmaur acceptent la loi sur les services d'identification électronique avec 74,4 pour cent de oui. Steinmaur a approuvé la loi, contrairement à son canton.","Nel comune di Steinmaur la legge sull'identificazione elettronica è stata accetata con il 74,4 percento dei voti. Steinmaur, al contrario del suo cantone, ha approvato la legge."
54,37.9,37.9,62.1,"Dietlikon ZH","Dietlikon (ZH)","Dietlikon ZH","In Dietlikon hat das E-ID-Gesetz keine Mehrheit gefunden: 62,1 Prozent haben die Einführung einer elektronischen Identität abgelehnt. Dietlikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique échoue à Dietlikon avec 62,1 pour cent de non. Dietlikon a rejeté la loi, tout comme son canton.","A Dietlikon i cittadini hanno respinto, con il 62,1 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Dietlikon ha bocciato la legge, proprio come il suo cantone."
111,46.5,46.5,53.5,"Bäretswil ZH","Bäretswil (ZH)","Bäretswil ZH","Nein zur elektronischen Identität: Bäretswil hat das E-ID-Gesetz mit 53,5 Prozent Nein-Stimmen verworfen. Bäretswil hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique ne passe pas la rampe à Bäretswil avec 53,5 pour cent de non. Bäretswil a rejeté la loi, tout comme son canton.","Nel comune di Bäretswil la legge sull'identificazione elettronica è stata respinta con il 53,5 percento dei voti. Bäretswil ha bocciato la legge, proprio come il suo cantone."
112,31.2,31.2,68.8,"Bubikon ZH","Bubikon (ZH)","Bubikon ZH","Nein zur elektronischen Identität: Bubikon hat das E-ID-Gesetz mit 68,8 Prozent Nein-Stimmen verworfen. Bubikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique ne passe pas la rampe à Bubikon avec 68,8 pour cent de non. Bubikon a rejeté la loi, tout comme son canton.","Nel comune di Bubikon la legge sull'identificazione elettronica è stata respinta con il 68,8 percento dei voti. Bubikon ha bocciato la legge, proprio come il suo cantone."
113,46.7,46.7,53.3,"Dürnten ZH","Dürnten (ZH)","Dürnten ZH","Keine Mehrheit für eine elektronische Identität in Dürnten: Das E-ID-Gesetz ist mit 53,3 Prozent gescheitert. Dürnten hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","C'est non à 53,3 pour cent à la loi sur les services d'identification électronique à Dürnten. Dürnten a rejeté la loi, tout comme son canton.","Da Dürnten è arrivato un ""no"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno bocciato il testo con il 53,3 percento dei voti. Dürnten ha bocciato la legge, proprio come il suo cantone."
114,64.7,64.7,35.3,"Fischenthal ZH","Fischenthal (ZH)","Fischenthal ZH","Mit 9'307 Ja zu 5'077 Nein hat sich Fischenthal für das E-ID-Gesetz ausgesprochen. Das entspricht 64,7 Prozent.. Fischenthal hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Fischenthal approuvent la loi sur les services d'identification électronique avec 64,7 pour cent de oui. Fischenthal a approuvé la loi, contrairement à son canton.","Sì alla legge sull'identificazione elettronica nel comune di Fischenthal: i cittadini hanno approvato il testo con il 64,7 percento dei voti. Fischenthal, al contrario del suo cantone, ha approvato la legge."
115,17.2,17.2,82.8,"Gossau ZH","Gossau (ZH)","Gossau ZH","In Gossau ZH hat das E-ID-Gesetz keine Mehrheit gefunden: 82,8 Prozent haben die Einführung einer elektronischen Identität abgelehnt. Gossau ZH hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique échoue à Gossau (ZH) avec 82,8 pour cent de non. Gossau (ZH) a rejeté la loi, tout comme son canton.","A Gossau ZH i cittadini hanno respinto, con il 82,8 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Gossau ZH ha bocciato la legge, proprio come il suo cantone."
116,89.1,89.1,10.9,"Grüningen ZH","Grüningen (ZH)","Grüningen ZH","Ja zur elektronischen Identität in Grüningen. Die Gemeinde hat das E-ID-Gesetz mit 89,1 Prozent der Stimmen angenommen. Grüningen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les électeurs de Grüningen valident la loi sur les services d'identification électronique avec 89,1 pour cent de oui. Grüningen a approuvé la loi, contrairement à son canton.","A Grüningen i cittadini hanno accolto, con il 89,1 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Grüningen, al contrario del suo cantone, ha approvato la legge."
117,81.5,81.5,18.5,"Hinwil ZH","Hinwil (ZH)","Hinwil ZH","81,5 Prozent der Stimmbürgerinnen und Stimmbürger von Hinwil haben sich für das E-ID-Gesetz ausgesprochen. Hinwil hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","A Hinwil, les habitants disent oui à 81,5 pour cent à la loi sur les services d'identification électronique. Hinwil a approuvé la loi, contrairement à son canton.","Nel comune di Hinwil la legge sull'identificazione elettronica è stata approvata con il 81,5 percento dei voti. Hinwil, al contrario del suo cantone, ha approvato la legge."
118,54.3,54.3,45.7,"Rüti ZH","Rüti (ZH)","Rüti ZH","Das E-ID-Gesetz ist in Rüti ZH mit 54,3 Prozent der Stimmen angenommen worden. Rüti ZH hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","A Rüti (ZH), les habitants sont favorables à la loi sur les services d'identification électronique avec 54,3 pour cent de oui. Rüti (ZH) a approuvé la loi, contrairement à son canton.","I cittadini di Rüti ZH si sono espressi a favore della legge sull'identificazione elettronica. Il testo è stato approvato con il 54,3 percento dei voti. Rüti ZH, al contrario del suo cantone, ha approvato la legge."
119,57.7,57.7,42.3,"Seegräben ZH","Seegräben (ZH)","Seegräben ZH","Ja zur elektronischen Identität in Seegräben. Die Gemeinde hat das E-ID-Gesetz mit 57,7 Prozent der Stimmen angenommen. Seegräben hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les électeurs de Seegräben valident la loi sur les services d'identification électronique avec 57,7 pour cent de oui. Seegräben a approuvé la loi, contrairement à son canton.","A Seegräben i cittadini hanno accolto, con il 57,7 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Seegräben, al contrario del suo cantone, ha approvato la legge."
120,28.3,28.3,71.7,"Wald ZH","Wald (ZH)","Wald ZH","Keine Mehrheit für eine elektronische Identität in Wald ZH: Das E-ID-Gesetz ist mit 71,7 Prozent gescheitert. Wald ZH hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","C'est non à 71,7 pour cent à la loi sur les services d'identification électronique à Wald (ZH). Wald (ZH) a rejeté la loi, tout comme son canton.","Da Wald ZH è arrivato un ""no"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno bocciato il testo con il 71,7 percento dei voti. Wald ZH ha bocciato la legge, proprio come il suo cantone."
121,43.6,43.6,56.4,"Wetzikon ZH","Wetzikon (ZH)","Wetzikon ZH","Mit 644 Nein zu 497 Ja haben die Stimmbürgerinnen und Stimmbürger von Wetzikon ZH die Änderung das E-ID-Gesetz abgelehnt. Das sind 56,4 Prozent. Wetzikon ZH hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","A Wetzikon (ZH), les habitants sont défavorables à la loi sur les services d'identification électronique avec 56,4 pour cent de non. Wetzikon (ZH) a rejeté la loi, tout comme son canton.","Con il 56,4 percento di ""no"", i cittadini del comune di Wetzikon ZH hanno respinto la legge sull'identificazione elettronica. Wetzikon ZH ha bocciato la legge, proprio come il suo cantone."
131,41.4,41.4,58.6,"Adliswil ZH","Adliswil (ZH)","Adliswil ZH","58,6 der Stimmbürgerinnen und Stimmbürger von Adliswil haben das E-ID-Gesetz zur Einführung einer elektronischen Identität abgelehnt. Adliswil hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants d'Adliswil s'opposent à la loi sur les services d'identification électronique avec 58,6 pour cent de non. Adliswil a rejeté la loi, tout comme son canton.","No alla legge sull'identificazione elettronica nel comune di Adliswil: i cittadini hanno bocciato il testo con il 58,6 percento dei voti. Adliswil ha bocciato la legge, proprio come il suo cantone."
135,37.2,37.2,62.8,"Kilchberg ZH","Kilchberg (ZH)","Kilchberg ZH","Kilchberg ZH ist gegen die Einführung einer elektronischen Identität: Die Gemeinde hat das E-ID-Gesetz mit 62,8 Prozent Nein verworfen. Kilchberg ZH hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants de Kilchberg (ZH) rejettent la loi sur les services d'identification électronique avec 62,8 pour cent de non. Kilchberg (ZH) a rejeté la loi, tout comme son canton.","Nel comune di Kilchberg ZH la legge sull'identificazione elettronica è stata bocciata con il 62,8 percento dei voti. Kilchberg ZH ha bocciato la legge, proprio come il suo cantone."
136,56.9,56.9,43.1,"Langnau am Albis ZH","Langnau am Albis (ZH)","Langnau am Albis ZH","Das E-ID-Gesetz ist in Langnau am Albis mit 56,9 Prozent der Stimmen angenommen worden. Langnau am Albis hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","A Langnau am Albis, les habitants sont favorables à la loi sur les services d'identification électronique avec 56,9 pour cent de oui. Langnau am Albis a approuvé la loi, contrairement à son canton.","I cittadini di Langnau am Albis si sono espressi a favore della legge sull'identificazione elettronica. Il testo è stato approvato con il 56,9 percento dei voti. Langnau am Albis, al contrario del suo cantone, ha approvato la legge."
137,75.1,75.1,24.9,"Oberrieden ZH","Oberrieden (ZH)","Oberrieden ZH","75,1 Prozent der Stimmbürgerinnen und Stimmbürger von Oberrieden haben sich für das E-ID-Gesetz ausgesprochen. Oberrieden hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","A Oberrieden, les habitants disent oui à 75,1 pour cent à la loi sur les services d'identification électronique. Oberrieden a approuvé la loi, contrairement à son canton.","Nel comune di Oberrieden la legge sull'identificazione elettronica è stata approvata con il 75,1 percento dei voti. Oberrieden, al contrario del suo cantone, ha approvato la legge."
138,62.5,62.5,37.5,"Richterswil ZH","Richterswil (ZH)","Richterswil ZH","Mit 6'470 Ja zu 3'879 Nein hat sich Richterswil für das E-ID-Gesetz ausgesprochen. Das entspricht 62,5 Prozent.. Richterswil hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Richterswil approuvent la loi sur les services d'identification électronique avec 62,5 pour cent de oui. Richterswil a approuvé la loi, contrairement à son canton.","Sì alla legge sull'identificazione elettronica nel comune di Richterswil: i cittadini hanno approvato il testo con il 62,5 percento dei voti. Richterswil, al contrario del suo cantone, ha approvato la legge."
139,6.4,6.4,93.6,"Rüschlikon ZH","Rüschlikon (ZH)","Rüschlikon ZH","Nein zur elektronischen Identität: Rüschlikon hat das E-ID-Gesetz mit 93,6 Prozent Nein-Stimmen verworfen. Rüschlikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique ne passe pas la rampe à Rüschlikon avec 93,6 pour cent de non. Rüschlikon a rejeté la loi, tout comme son canton.","Nel comune di Rüschlikon la legge sull'identificazione elettronica è stata respinta con il 93,6 percento dei voti. Rüschlikon ha bocciato la legge, proprio come il suo cantone."
141,77.1,77.1,22.9,"Thalwil ZH","Thalwil (ZH)","Thalwil ZH","Thalwil ist für die Einführung einer elektronischen Identität. Die Gemeinde hat das E-ID-Gesetz mit 7'720 Ja zu 2'299 Nein zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 77,1 Prozent. Thalwil hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","La loi sur les services d'identification électronique passe la rampe à Thalwil avec 77,1 pour cent de oui. Thalwil a approuvé la loi, contrairement à son canton.","Da Thalwil è arrivato un ""sì"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno accolto il testo con il 77,1 percento dei voti. Thalwil, al contrario del suo cantone, ha approvato la legge."
151,62.9,62.9,37.1,"Erlenbach ZH","Erlenbach (ZH)","Erlenbach ZH","Erlenbach ZH ist für die Einführung einer elektronischen Identität. Die Gemeinde hat das E-ID-Gesetz mit 7'788 Ja zu 4'602 Nein zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 62,9 Prozent. Erlenbach ZH hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","La loi sur les services d'identification électronique passe la rampe à Erlenbach (ZH) avec 62,9 pour cent de oui. Erlenbach (ZH) a approuvé la loi, contrairement à son canton.","Da Erlenbach ZH è arrivato un ""sì"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno accolto il testo con il 62,9 percento dei voti. Erlenbach ZH, al contrario del suo cantone, ha approvato la legge."
152,99.1,99.1,0.9,"Herrliberg ZH","Herrliberg (ZH)","Herrliberg ZH","Mit 99,1 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Herrliberg das E-ID-Gesetz angenommen. Herrliberg hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Herrliberg acceptent la loi sur les services d'identification électronique avec 99,1 pour cent de oui. Herrliberg a approuvé la loi, contrairement à son canton.","Nel comune di Herrliberg la legge sull'identificazione elettronica è stata accetata con il 99,1 percento dei voti. Herrliberg, al contrario del suo cantone, ha approvato la legge."
153,57.4,57.4,42.6,"Hombrechtikon ZH","Hombrechtikon (ZH)","Hombrechtikon ZH","57,4 Prozent der Stimmbürgerinnen und Stimmbürger von Hombrechtikon haben sich für das E-ID-Gesetz ausgesprochen. Hombrechtikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","A Hombrechtikon, les habitants disent oui à 57,4 pour cent à la loi sur les services d'identification électronique. Hombrechtikon a approuvé la loi, contrairement à son canton.","Nel comune di Hombrechtikon la legge sull'identificazione elettronica è stata approvata con il 57,4 percento dei voti. Hombrechtikon, al contrario del suo cantone, ha approvato la legge."
154,28.9,28.9,71.1,"Küsnacht ZH","Küsnacht (ZH)","Küsnacht ZH","Mit 5'851 Nein zu 2'383 Ja haben die Stimmbürgerinnen und Stimmbürger von Küsnacht ZH die Änderung das E-ID-Gesetz abgelehnt. Das sind 71,1 Prozent. Küsnacht ZH hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","A Küsnacht (ZH), les habitants sont défavorables à la loi sur les services d'identification électronique avec 71,1 pour cent de non. Küsnacht (ZH) a rejeté la loi, tout comme son canton.","Con il 71,1 percento di ""no"", i cittadini del comune di Küsnacht ZH hanno respinto la legge sull'identificazione elettronica. Küsnacht ZH ha bocciato la legge, proprio come il suo cantone."
155,41.1,41.1,58.9,"Männedorf ZH","Männedorf (ZH)","Männedorf ZH","Nein zur elektronischen Identität: Männedorf hat das E-ID-Gesetz mit 58,9 Prozent Nein-Stimmen verworfen. Männedorf hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique ne passe pas la rampe à Männedorf avec 58,9 pour cent de non. Männedorf a rejeté la loi, tout comme son canton.","Nel comune di Männedorf la legge sull'identificazione elettronica è stata respinta con il 58,9 percento dei voti. Männedorf ha bocciato la legge, proprio come il suo cantone."
156,7.9,7.9,92.1,"Meilen ZH","Meilen (ZH)","Meilen ZH","In Meilen hat das E-ID-Gesetz keine Mehrheit gefunden: 92,1 Prozent haben die Einführung einer elektronischen Identität abgelehnt. Meilen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique échoue à Meilen avec 92,1 pour cent de non. Meilen a rejeté la loi, tout comme son canton.","A Meilen i cittadini hanno respinto, con il 92,1 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Meilen ha bocciato la legge, proprio come il suo cantone."
157,66.8,66.8,33.2,"Oetwil am See ZH","Oetwil am See (ZH)","Oetwil am See ZH","66,8 Prozent der Stimmbürgerinnen und Stimmbürger in Oetwil am See haben Ja gesagt zum E-ID-Gesetz. Oetwil am See hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","C'est oui à 66,8 pour cent à la loi sur les services d'identification électronique à Oetwil am See. Oetwil am See a approuvé la loi, contrairement à son canton.","Con il 66,8 percento di ""sì"", i cittadini del comune di Oetwil am See hanno accolto la legge sull'identificazione elettronica. Oetwil am See, al contrario del suo cantone, ha approvato la legge."
158,84.5,84.5,15.5,"Stäfa ZH","Stäfa (ZH)","Stäfa ZH","84,5 Prozent der Stimmbürgerinnen und Stimmbürger in Stäfa haben Ja gesagt zum E-ID-Gesetz. Stäfa hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","C'est oui à 84,5 pour cent à la loi sur les services d'identification électronique à Stäfa. Stäfa a approuvé la loi, contrairement à son canton.","Con il 84,5 percento di ""sì"", i cittadini del comune di Stäfa hanno accolto la legge sull'identificazione elettronica. Stäfa, al contrario del suo cantone, ha approvato la legge."
159,42.9,42.9,57.1,"Uetikon am See ZH","Uetikon am See (ZH)","Uetikon am See ZH","In Uetikon am See hat das E-ID-Gesetz keine Mehrheit gefunden: 57,1 Prozent haben die Einführung einer elektronischen Identität abgelehnt. Uetikon am See hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique échoue à Uetikon am See avec 57,1 pour cent de non. Uetikon am See a rejeté la loi, tout comme son canton.","A Uetikon am See i cittadini hanno respinto, con il 57,1 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Uetikon am See ha bocciato la legge, proprio come il suo cantone."
160,24.5,24.5,75.5,"Zumikon ZH","Zumikon (ZH)","Zumikon ZH","Nein zur elektronischen Identität: Zumikon hat das E-ID-Gesetz mit 75,5 Prozent Nein-Stimmen verworfen. Zumikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique ne passe pas la rampe à Zumikon avec 75,5 pour cent de non. Zumikon a rejeté la loi, tout comme son canton.","Nel comune di Zumikon la legge sull'identificazione elettronica è stata respinta con il 75,5 percento dei voti. Zumikon ha bocciato la legge, proprio come il suo cantone."
161,68.5,68.5,31.5,"Zollikon ZH","Zollikon (ZH)","Zollikon ZH","68,5 Prozent der Stimmbürgerinnen und Stimmbürger in Zollikon haben Ja gesagt zum E-ID-Gesetz. Zollikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","C'est oui à 68,5 pour cent à la loi sur les services d'identification électronique à Zollikon. Zollikon a approuvé la loi, contrairement à son canton.","Con il 68,5 percento di ""sì"", i cittadini del comune di Zollikon hanno accolto la legge sull'identificazione elettronica. Zollikon, al contrario del suo cantone, ha approvato la legge."
172,45.8,45.8,54.2,"Fehraltorf ZH","Fehraltorf (ZH)","Fehraltorf ZH","Keine Mehrheit für eine elektronische Identität in Fehraltorf: Das E-ID-Gesetz ist mit 54,2 Prozent gescheitert. Fehraltorf hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","C'est non à 54,2 pour cent à la loi sur les services d'identification électronique à Fehraltorf. Fehraltorf a rejeté la loi, tout comme son canton.","Da Fehraltorf è arrivato un ""no"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno bocciato il testo con il 54,2 percento dei voti. Fehraltorf ha bocciato la legge, proprio come il suo cantone."
173,46.3,46.3,53.7,"Hittnau ZH","Hittnau (ZH)","Hittnau ZH","53,7 Prozent der Stimmbürgerinnen und Stimmbürger von Hittnau haben sich gegen einen zweiwöchigen bezahlten Vaterschaftsurlaub ausgesprochen. Hittnau hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","A Hittnau, les habitants disent non à 53,7 pour cent à la loi sur les services d'identification électronique. Hittnau a rejeté la loi, tout comme son canton.","I cittadini di Hittnau si sono espressi contro la legge sull'identificazione elettronica. Il testo è stato respinto con il 53,7 percento dei voti. Hittnau ha bocciato la legge, proprio come il suo cantone."
176,27.4,27.4,72.6,"Lindau ZH","Lindau (ZH)","Lindau ZH","72,6 der Stimmbürgerinnen und Stimmbürger von Lindau haben das E-ID-Gesetz zur Einführung einer elektronischen Identität abgelehnt. Lindau hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants de Lindau s'opposent à la loi sur les services d'identification électronique avec 72,6 pour cent de non. Lindau a rejeté la loi, tout comme son canton.","No alla legge sull'identificazione elettronica nel comune di Lindau: i cittadini hanno bocciato il testo con il 72,6 percento dei voti. Lindau ha bocciato la legge, proprio come il suo cantone."
177,14.3,14.3,85.7,"Pfäffikon ZH","Pfäffikon (ZH)","Pfäffikon ZH","Keine Mehrheit für eine elektronische Identität in Pfäffikon: Das E-ID-Gesetz ist mit 85,7 Prozent gescheitert. Pfäffikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","C'est non à 85,7 pour cent à la loi sur les services d'identification électronique à Pfäffikon. Pfäffikon a rejeté la loi, tout comme son canton.","Da Pfäffikon è arrivato un ""no"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno bocciato il testo con il 85,7 percento dei voti. Pfäffikon ha bocciato la legge, proprio come il suo cantone."
178,56.1,56.1,43.9,"Russikon ZH","Russikon (ZH)","Russikon ZH","Mit 7'690 Ja zu 6'023 Nein hat sich Russikon für das E-ID-Gesetz ausgesprochen. Das entspricht 56,1 Prozent.. Russikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Russikon approuvent la loi sur les services d'identification électronique avec 56,1 pour cent de oui. Russikon a approuvé la loi, contrairement à son canton.","Sì alla legge sull'identificazione elettronica nel comune di Russikon: i cittadini hanno approvato il testo con il 56,1 percento dei voti. Russikon, al contrario del suo cantone, ha approvato la legge."
180,91.1,91.1,8.9,"Weisslingen ZH","Weisslingen (ZH)","Weisslingen ZH","91,1 Prozent der Stimmbürgerinnen und Stimmbürger in Weisslingen haben Ja gesagt zum E-ID-Gesetz. Weisslingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","C'est oui à 91,1 pour cent à la loi sur les services d'identification électronique à Weisslingen. Weisslingen a approuvé la loi, contrairement à son canton.","Con il 91,1 percento di ""sì"", i cittadini del comune di Weisslingen hanno accolto la legge sull'identificazione elettronica. Weisslingen, al contrario del suo cantone, ha approvato la legge."
181,3.8,3.8,96.2,"Wila ZH","Wila (ZH)","Wila ZH","Keine Mehrheit für eine elektronische Identität in Wila: Das E-ID-Gesetz ist mit 96,2 Prozent gescheitert. Wila hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","C'est non à 96,2 pour cent à la loi sur les services d'identification électronique à Wila. Wila a rejeté la loi, tout comme son canton.","Da Wila è arrivato un ""no"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno bocciato il testo con il 96,2 percento dei voti. Wila ha bocciato la legge, proprio come il suo cantone."
182,97.5,97.5,2.5,"Wildberg ZH","Wildberg (ZH)","Wildberg ZH","Mit 7'958 Ja zu 205 Nein hat sich Wildberg für das E-ID-Gesetz ausgesprochen. Das entspricht 97,5 Prozent.. Wildberg hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Wildberg approuvent la loi sur les services d'identification électronique avec 97,5 pour cent de oui. Wildberg a approuvé la loi, contrairement à son canton.","Sì alla legge sull'identificazione elettronica nel comune di Wildberg: i cittadini hanno approvato il testo con il 97,5 percento dei voti. Wildberg, al contrario del suo cantone, ha approvato la legge."
191,90.9,90.9,9.1,"Dübendorf ZH","Dübendorf (ZH)","Dübendorf ZH","Mit 9'603 Ja zu 956 Nein hat sich Dübendorf für das E-ID-Gesetz ausgesprochen. Das entspricht 90,9 Prozent.. Dübendorf hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Dübendorf approuvent la loi sur les services d'identification électronique avec 90,9 pour cent de oui. Dübendorf a approuvé la loi, contrairement à son canton.","Sì alla legge sull'identificazione elettronica nel comune di Dübendorf: i cittadini hanno approvato il testo con il 90,9 percento dei voti. Dübendorf, al contrario del suo cantone, ha approvato la legge."
